,index,comments,like,dislike,predict,percent,truelike,wholelike
350,350,이낙연 능력이나 있냐?? 겨우 말따먹기 장난으로 순간순간 모면하는 국총이 뭐가 대단하다고? 문재인 정권 경제 파탄 난거 이낙연은 책임없냐??이낙연도 소주성 그리고 53시간 근로 단축 찬양자 아니냐??,4,0,0,0.11,4,4
351,351,대통령이 치매인데 총리라도 잘했어야지,1,1,0,8.85,2,0
352,352,전라도 토착외구가   선거대책   위원장 이라니  대책없네.,2,0,0,0.16,2,2
353,353,낙연이고 누구고 간에~ 좌빨들은 그냥 싫다~ 나라에 빌붙어 사는 사람들 이용해서. 정권잡은 놈들!   나라가 10창 난거는 다 ... 좌빨 더불어공산당 때문이다,1,0,0,41.5,1,1
354,354,"이상하네요? 대통령 지지율도 오르고, 민주당 지지율도 오르는데...뭐가 다급하단 거지요?",6,0,0,2.25,6,6
355,355,이낙연 일왕에 90도 인사한 토착왜구?,1,0,0,6.79,1,1
356,356,ㅋ 니뽕당 댓글부들의 놀이터 눼이붕 ㅋㅁㅋ,0,0,0,1.44,0,0
357,357,여성만 두 분 계신 집에서 많은 남성들이 11시간 동안 뒤지고 .. 이발언이 이낙연의 그릇이다,4,0,1,95.59,4,4
358,358,뭐가 다급해져 제목을 뽑아도 꼭 이렇게 뽑지,0,0,0,27.52,0,0
359,359,아직도 정신 못차리고 있나? 뭘 보고 너그들 찍어 주겠나? 좌파가 10년 집권하면 나라가 남아 있겠나?,5,2,0,1.36,7,3
360,360,가짜뉴스 전문가 이낙연 아니신가!!!,0,0,0,3.57,0,0
361,361,조국 문재인 이낙연이 모두 비리에 걸려있는데... 무슨 선거를 나간다고.... 웃기네요....,2,0,0,49.08,2,2
362,362,민주당 뭐하니...ㅋㅋㅋ 당대표부터 사퇴시켜...ㅋㅋㅋ 이재명 잘라내고ㅋㅋㅋ,0,0,0,10.93,0,0
363,363,누가 조국지키기한다고 단체로 정신병 대꺄문 코스프레하라고 시키더나? 아직도 이인영은 대깨문 조국수호 코스프레해서 문재인 밀려나면 추풍낙엽되기 직전이더만 ㅋㅋ 이낙연은 청문회부터 조국문재인 손절하고 지 대권준비하던 게 보이던데 ㅋㅋ,0,1,0,26.5,1,-1
364,364,난세에 할말 할수있는 소신총리와 거리가 먼 아부총리 그러니 최장수 총리가 부끄러워야  정상,1,0,0,10.16,1,1
365,365,해골! 한망 날려야지,0,0,0,2.29,0,0
366,366,가만히 보고 있다가 듣기 좋은 소리 한번씩만 거들어줘도 엄청 잘한 총리가 되는 타이밍,0,0,0,9.46,0,0
367,367,육각떠네.너희들전멸이냐.××××아,1,0,0,30.0,1,1
368,368,이낙연밀어주는거냐? 차기로? ㅋㅋㅋ 인물이 진짜없나보네,1,0,0,12.25,1,1
369,369,사태파악  못하네~~  국민들은 좌빨이  싫은거야~~  총리도  그짝이자나~~   나아질꺼라  생각하는  저들의 착각~~   웃껴  진짜,2,0,0,1.79,2,2
370,370,너무이른등판이다.,0,0,0,20.99,0,0
371,371,이낙연이 대통령되면 볼만하겠다. 문재인이 싼똥 치운다고 이낙연임기 5년이 5G만큼 빠르게 지나가겠지 ㅋㅋㅋ 이에 버티다못해 이낙연은 문재인탓하겠지 ㅋㅋㅋ 재밌겠는데? ㅋㅋ 근데 이낙연이 대선나와도 당선될까? 너무 모든 분야를 폭망으로 만들어놔서 문빠들만 이낙연 찍을듯. 득표율 30%도 안나올것 같은데.,3,0,1,82.34,3,3
372,372,이총리 역시 문통의 총리로서 ~ 최장 총리로서  잘한게 뭐있어~ 문통은 못하고 총리는 잘했나?  삶은 소대가리가 웃겠다,8,0,1,95.66,8,8
373,373,"국고를  실컷  파처머고 또 더 처먹으려고?   졸라공비는  그만  처머고,  지리사으로 가라!",0,0,0,7.15,0,0
374,374,글쎄요. 과연 그럴까요?..,1,0,0,0.33,1,1
375,375,토착 왜구에  토착 빨갱이라,2,1,0,5.97,3,1
376,376,조국 이해찬 공동선대위원장. 임종석 설훈등 부위원장. 김어준 주진우 대변인으로 가라.이낙연총리는 정부에서 해야할일이  아직은많은사람이다.,1,0,1,98.29,1,1
377,377,이번에 조국 감싸는거 보고 호감에서 비호감으로 바꼈음,4,1,0,2.81,5,3
378,378,이낙연은 전라도 가 약점?   정치는 숫자놀음이고    조국이 내년 총선 민주당 에 똥 묻 은 재를 확뿌려서. 집권여당은 약세를 면치못하리라 판단하여본다,2,0,1,62.19,2,2
379,379,나라 말아먹으려고 작정했구나. 좌파는 이번으로 끝이다.,7,0,0,6.11,7,7
380,380,이 인간은 지금까지 뭐했는데 같이 말아 먹고 있는데  뭔 해결책이 된다고,1,0,0,47.47,1,1
381,381,그래 봤자 좌빨 친북일뿐 그나물에 그밥  이젠 민주당은 국가 발전을 위해서라도 정의당과 같이 사라져야 할 집단,1,1,0,1.25,2,0
382,382,이낙연은 도쿄 특파원 출신이라 이번 방일때 통역가 없이 일본어로 ㄷㄷ,0,1,1,78.13,1,-1
383,383,토착왜구 이낙베 이번에 보니까 통역도 안쓰고 자기 일본어 잘한다고 자랑질 졸라 하던데 ㅋㅋㅋ,1,0,0,7.38,1,1
384,384,헐!뭐했는디~ 살림  잘했나~싶어!그건 다 알건디~~나만 아나!!,0,0,1,63.02,0,0
385,385,이낙연없어도 200석 자동이다,0,1,1,62.25,1,-1
386,386,역사상 최악으로 기록될 치매걸린 정신병자 문재앙ㅋㅋㅋㅋ 그리고 그 최악의 정권의 최악의 총리 리낙연ㅋㅋㅋㅋ,3,2,0,0.01,5,1
387,387,싸가지없는당  민주당은 해체해야만한다  이인영 오늘 연설 어의가없다  지들은 잘못한게 한개도 없다는듯이 말하고있으니 더이상 니네 민주당은 여당으로 자격미달이다.,1,0,0,31.85,1,1
388,388,ㅋㅋ 민주화이후 최장기 총리란다 문재앙이가 민주화냐 ㅂ 신새끼들아,0,0,0,0.18,0,0
389,389,제목이 ...다급하긴 뭐가 다급하냐...,1,0,0,9.04,1,1
390,390,개 구충제  먹으면 대통령 된단다. 처~,1,0,1,55.42,1,1
391,391,"아마추어 좌빨들아, 정권줄때 잘할지. 이미 버스지나갔다.",1,1,0,13.22,2,0
392,392,절대로 다신 속지말자,3,0,0,0.91,3,3
393,393,참더불당은 인물도없다,1,0,0,11.57,1,1
394,394,"ㅎㅎ 일왕에게 90도 절한 낙연이 ,,,,, 저늠이 전라도 토착왜구니라  달창들 반박해보거라 !!!!  // 글구 문간첩 지지율이 오른다고 리얼조작하면서 왜 이낙연이가 등판해야하냐????  문간첩 바닥인거 인정하냐??? 거짓을 선동하다보면 계속 니들의 더럽고 비열하고 비겁한 창자만 털린다 ,,,,,",1,0,0,0.0,1,1
395,395,"일하는 총리는 냅두고, 이해찬이나 빨리 처리해라. 자한당이 미쳐 날뛰어도 니들이 총선압승한다는 기대는 하질 말고 ㅋㅋ",0,1,0,6.2,1,-1
396,396,"이총리 아니라 삼총리, 사총리가 나와도 내년 총선에서 민주당은 전멸할 것이다. 집권한지 임기 절반을 넘는데, 도대체 성과라고 내놓을 게 뭐가 있는가? 안보, 외교, 정치, 경제 국정의 모든 분야에서 낙제점은 물론, 특히 경제는 완전 폭망 수준이요 대북 정책, 미국과의 안보 동맹은 파국 수준이다. 그러고도 내년 총선에 또 표달라고 할 것인가? 한국 역사상 이처럼 단시일 내에 나라를 거의 파망 수준으로 추락시킨 정당은 없었다. 국민들 사이에서 '못살겠다. 갈아치자'라는 구호가 터져나오는 이 가혹한 현실 두렵지 않은가?",8,0,0,32.91,8,8
397,397,믿을 구석ㅇ ㅣ.....홍 ㅇ ㅓ밖ㅇ ㅔ...없는 ㄱ ㅓㅇ ㅕ....그런 ㄱ ㅓㅇ ㅕ....,1,0,0,0.57,1,1
398,398,"죽창들자던 자들이 일본 아베에게 머리 조아리는 꼬락서니 하고는.... 문재인 니가 대통령이냐? 초등 1학년도 그리 싸구려 행동은 하지 않는다. 반일 선동하여 정치적으로 이용해먹고 이제는 아니야? 멍청한 것이 빈 깡통 머리 빙빙 돌리니 자꾸 사고가 나는 것야. 초딩 수준의 문재인 어쩌리오? 그 떨거지 더러불 공산당과 함께 대한민국에서 쓸어버려야 한다. 문재인 탁핵,조국 구속, 더러불 공산당 북송",1,0,0,0.0,1,1
399,399,이낙연 총리 가 스스로결정한게 있는가 정와대 심부름꾼에 불과했지,2,0,0,18.09,2,2
400,400,함박도 북한 땅이라는 인간 볼 필요도 없다,1,0,0,19.5,1,1
401,401,ㅋㅋㅋ 똑똑하면  대권 안할꺼ᆢ,0,0,1,66.65,0,0
402,402,지들의 희망사항을 기정사실로 기사화하는 쓰레기 매체 좆중동!,0,0,0,24.58,0,0
403,403,자한당반 아니면됨... 어차피 대세는 자란당을 버렸음.,0,2,0,5.27,2,-2
404,404,잎으로만 공정 정의 말하며 사리사욕 패거리 이익 추구하고 하는을 가리는 붉은세력은 민심이 떠났슴을 알고 물러가라!!!!! 세상의 흐름은 진정 공정하고 정의운 자유민주주의 권력을 국민 스스로 세우고 불의한 좌빨정권 권력을 응징하는 쪽으로 가고있다.  북한의 처참한 인권에 입다물고 남쪽의 인권을 권력유지 비호의 수단으로 삼는 거짓된 정권은 존재가치가 없다!!!!,0,0,1,92.9,0,0
405,405,이제이해찬갈어치울려고기사때리는것봐라,0,0,0,16.39,0,0
406,406,망조 들어  망할당,0,0,0,9.1,0,0
407,407,속지말자 민주당   다시는 좌파정권  없다.,1,1,0,2.8,2,0
408,408,절라 피로증.ㅋ 나라망친 절라도.ㅋ,6,0,0,1.63,6,6
409,409,선거철이 되어야 더러운 정치바닥 비하인드가 쏟아져 나올꺼다 / 전정권의 바다이야기 뒷돈 캐내기 / 현정권의 태양열발전과의 커넥션 유무 / 원자력발전소 건설중단과 환경단체와의 관계 / 절라도 예산퍼주기의 진상 밝히기 / 기타 등등 무수히 만타,0,0,0,0.02,0,0
410,410,이낙연 하면은  나라 개판 된당,1,0,0,1.17,1,1
411,411,인물도 인물도  ㅉㅉ 목소리로 정치하나 어 ? 얼굴로 정치 하는거 뽑았다가 이 사단이 났으면 정신 좀 차리라 개돼지들아,1,0,0,0.9,1,1
412,412,푸하하 똥줄타니깐  별짓을 다하네  그런다고 국민마음돌아설까?  좌파들을 확실히 알게한 조국이 때문에  총선폭망할건데.  더듬어당 해체가. 닶이다,6,1,1,69.26,7,5
413,413,이 총리님  이달 말까지만  하시고 내려와서 민주당 기강도 부드러운 카리스마로  개혁해 주시고 내년 총선도  맡아서  이끌어 주세요,0,1,1,99.46,1,-1
414,414,이낙연 OUT,1,1,0,2.9,2,0
415,415,이낙연도 문죠둥아니처럼 그나물에 그밥이다 똑같은놈이지 모순에 위서된 빈껍데기지 겉만 뻔질나게 행동하지,2,1,0,2.04,3,1
416,416,"나라가 이꼴이되도록 이총리가 한것이 무엇인가?청와대 눈치나 보고 아무 할 말 도 못한 총리가 뭘 했다고.역대 정부에서 국민과 야당은 항상 책임 총리 를 요구 하고, 할 말은 하는 총리를 요구 했다.그러나 이낙연 총리 역시 문재인 꼭두각시 놀음외에 한 것이 없다.조국사건도, 때론 청와대와 입맛추어 편들고,방치하고 그외 무엇을 했나?",5,2,0,0.46,7,3
417,417,"국민 위하는 넘들은 하나 없고 다 지들 밥그릇 챙기기에 혈안. 자한당 적으로 몰지만, 연봉 협상할 때 서로 손잡고 화기애애 할 때 이미 속이 빤히 다 보였다. 징글징글한 국개의원 반으로 줄이자니까 제발.",0,0,0,17.51,0,0
418,418,유은헤   김현미    푸하하이런친구들이  총리후보감이라고......       그러니 이벤트정부   쇼정부라고 하는거지...깜이나 된다고 생각하나...,1,0,0,2.25,1,1
419,419,일본가서 굽신대고 일본어로 얘기한 그 친일파 말씀이신가?,1,0,0,1.79,1,1
420,420,개수작 부리지마라!~~ 종양일보야!~ ㅋ ㅋ,0,0,1,99.55,0,0
421,421,세월호 전남도지사.......체육관서 .라면먹던 장관 좌표찍어 옷벗기고 슬며시 문책 피해감.....침몰 노력훈장 받아서 적와대 입성.,0,0,0,0.25,0,0
422,422,이낙연  아니 그누가와도 민주당니들은 끝이란걸알아라 조국사태보면서 아주 질렷다 그리고왜이낙연이냐?니들이우상으로떠받들고 보호하는 조국 데려와야지,0,0,1,98.2,0,0
423,423,에휴민주당멍충이들 -- 이낙연총리 부를생각말고 제대로 해라좀...,0,0,0,6.99,0,0
424,424,전라도가 완전히  홍어조 ㅈ  이구나선거철만돼면 홍어를 찾으니   불상하다,2,0,0,1.02,2,2
425,425,이낙연 손학규 이해찬 70세넘지않았나??판단력매우흐림 사리분별안됨 집으로가라 많이해쳐먹었쟎아,3,0,0,0.73,3,3
426,426,리낙연 = 전라도 함바집에서 술 거하게 취한 노인네상,1,0,0,2.64,1,1
427,427,조국 초기에 바른말을 했으면 이낙연은  지도자 감이 될수 있었는데 눈을감고 검은것을 검다고 말을 못하는 안민석 김종민 이재정 표창원과 같은 부류로 낙인이 찍혀서 이제는 절대 아니라고 말 하고싶다,5,0,0,9.59,5,5
428,428,아하 그 전라도에서만 통한다는 총리? 국민심판 제대로 당해봐라 보로지 민주당놈들아 총선 50속도 힘들것이야,2,0,1,56.24,2,2
429,429,이낙연 할아버지가 와도 전라도는 절대 안뽑고..더불당은 끝났어.전라도사람들이 나 모여들게 총선때.전라도가서 많이 약팔아라..,2,0,0,41.12,2,2
430,430,총리가 안정됐다니 ㅋㅋㅋ 시키는대로 하니 문재앙만 욕먹었을뿐,0,0,0,2.63,0,0
431,431,지금의 총리가 무엇을 잘해서 오래한게 아니고 워낙 나라가 엉망이고 장관들이 무능해도 그들보다는 쬐끔 낫다는 표현이 맞다,1,0,1,51.34,1,1
432,432,전라도 향우회때문이라면 별 필요없을 듯.,1,0,1,90.4,1,1
433,433,문재앙딱가리..,2,0,0,1.65,2,2
434,434,"2019년 11월2일 1시 토요일 광화문 광장으로 모입시다. 조국 구속 공수처 반대, 인현고 전교조 만행공수처 https://www1.president.go.kr/petitions/583098",2,0,0,11.65,2,2
435,435,토착왜놈 이나견,1,0,0,17.09,1,1
436,436,민주당인데도 왜 노무현 문재인이 대통령이 되었는지 아나? 경남에서 최소 5:4 비율로 표가 나오기 때문이다 지역감정을 떠나 전라도 출신 이낙연이 앞장서면 선거 공학상 필패다.,1,1,1,94.92,2,0
437,437,ㅋ ㅋ ㅋ  잘좀하지  좃구에 매달려 폭망하는군,0,0,1,75.54,0,0
438,438,이낙연 아들도 조민이랑 똑같은 코스 밟았다며?ㅋㅋㅋㅋㅋ,3,0,0,42.4,3,3
439,439,전라도 그쪽은  꼭  이낙연이  아니라도  당선되잖아?  공천만  받으면  노숙자를  세워도  당선될걸?,2,0,1,80.0,2,2
440,440,토착왜구ㅋㅋㅋ,1,0,0,33.71,1,1
441,441,이제 문재앙 자바가서 상여 맬 차례다 문재앙 !,1,1,0,7.91,2,0
442,442,왜 다급한 것일까? 지지율이 많이 올랐다는데..,0,0,0,16.56,0,0
443,443,엥? 낙베가 차기 대선후보? 풉,0,0,0,39.95,0,0
444,444,긴 시간동안 국정전반이 폭망한 책임이 총리에게 없다는 주장을 하면서 황교안이 박근혜 정부의 부역자라는 주장을 하는 것이라면 이 또한 제식구 감싸는 내로남불에 불과할 뿐.,2,1,0,0.56,3,1
445,445,문재앙과 이낙베 지지자는 공산주의자거나 김어준 방송보는 대깨문 뿐이다.,0,1,0,4.99,1,-1
446,446,아무리 그래도 민주당 다음 선거때 죽사발 되는줄 알아라,1,0,0,43.22,1,1
447,447,이낙연 ㅋㅋㅋㅋㅋ 그 김정은 모시는사람 말하는건가?,1,0,0,10.3,1,1
448,448,이낙선 아닌가~!,0,0,0,25.61,0,0
449,449,민좆당 어지간히 똥줄 타나보네ㅋㅋㅋㅋ 어차피 분당 될 놈들이 ㅋㅋㅋㅋㅋㅋ,0,0,0,11.44,0,0
450,450,이낙연이 뭔 구세주라도 되는줄 아는데... 웃기는일이네,1,0,0,2.94,1,1
451,451,정대철이 지가 뭔데 나오라마라야 말도 들을사람 말을 들어야지 뛰쳐나갔다가 패가망신한 정대철이 말을 왜듣고 나가겠냐,0,0,0,41.13,0,0
452,452,"웃고 간다ㅏ , ,",2,0,1,78.17,2,2
453,453,"정치  결과는  모두 여당에 있다.    따라서    집권당은  무한책임을  지는것이다..        야당이   반대한다고,   조건이    달라지는 것이  아니니,     이제는   찬성하는  국회의원수를    따져서   결과를  도출하라..^^",0,0,1,97.45,0,0
454,454,"최고권위자(갱상도,또는 이북)+총리(전라도)=환상의 조합➡️정치 고단수의 비상한 머리.",0,2,0,23.14,2,-2
455,455,쫑앙일보 행복회로 또 돌리네 민주당 망하고 총선 마치 보수가 압승할것처럼 대뇌망상 시전 ㅋㅋㅋ 현실은 민주당 압승 보수궤멸인데 한국 보수세력은 조중동같은 정신병자들만 있으니 되는게 없는듯,2,1,1,99.82,3,1
456,456,"아베에게 친서를 보낸 문재인, 그 친서를 가지고 일본에 가서 일왕에게 고개를 숙인 이낙연. 이 정도면 둘 다 토착왜구다.",1,2,1,82.91,3,-1
457,457,국회위원 수 늘리려고 하지 마라,1,0,0,6.57,1,1
458,458,빨대 꽂을라고  줄을스고 있다라고  들리는데 웃어야하냐  울어야하냐 ㅋㅋ 정치판이  이렇지  뭐 ?  ㅋㅋ,0,0,1,98.73,0,0
459,459,"일왕 알현하는 토착왜구 이낙연 아들 재검 후 병역 면제, 이낙연 아들도 조국 딸과 같은 경로로 부산대 의전원 입학",1,0,1,94.29,1,1
460,460,정동영 생각난다 하지마라!친문친노들 먹으면 버린다.,0,0,0,43.52,0,0
461,461,백날 그래봐야 전라도 사람이야,0,0,1,73.48,0,0
462,462,꼰대본부장,0,0,1,72.86,0,0
463,463,이낙연도 조국과 문재앙과 똑같은 해운사 비리로 엮여있고 아들이 조민처럼 고려대에서 부산대 의전원으로 감ㅋㅋㅋㅋㅋㅋㅋㅋ이낙연으로 뭉치다 또 골로갈듯ㅋㅋㅋ,0,0,1,98.19,0,0
464,464,그럴려면  일본에 안보냈서야..지-  반일 극일 불매일본산  이런판에 글종이들고  일본갔... ㅋ누구나 등돌리지....,0,0,1,81.31,0,0
465,465,보수언론들... 그나마 경쟁력있는 여권 차기 대선주자. 조기에 강제 등판시켜서 상처입히고. 조기 사망하게 할려고 하는게 눈에 훤히 보인다. 여든 야든 아껴둔 카드는 아껴뒀다 꺼내는 법인데. 그걸 또 찾아내서 발본색원하려고 뻠뿌질 하는구나.,0,2,0,2.02,2,-2
466,466,이번에 그 밥에 그 나물이란 걸 절절히 실감해서 그닥..,2,0,0,2.55,2,2
467,467,애고  더불어 좌 ᆢ빨당  선거때  돌아오니  또  시기 ᆢ조작  개 ᆢ잡질  스물스물   바퀴벌레  쉬 ᆢ키들  살충제로  박멸 해야,1,0,0,40.85,1,1
468,468,전라도는 지역감정이 아니라 사이언스더라...나도 겪어보기 전엔 몰랐음,1,1,0,20.8,2,0
469,469,ㅋㅋㅋㅋㅋㅋㅋ그저 이미지 정치 진짜 노답이다 능력이란것 없어 그저 누군가의 이미지에 기대며 언플만할뿐 그게 586꼰대들의 전부,1,0,0,0.46,1,1
470,470,말만 앞서는 니들 좌빨은 자유민주주의 대한민국에서 없어져야된다,1,0,0,10.59,1,1
471,471,다음대선때 민좃당에서 대통이나오지않으면 민좃당   조.ㅅ. 되는거지 문통바로감옥직행  그래서발등에불떨어진거고  이걸막아줄인간이필요한건데 이낙연은 아니다 좌좀쓰레기들,3,1,0,0.12,4,2
472,472,시간아 빨리가라 총선에서 초토화되는꼴 빨리 보여주고싶다,4,0,0,7.12,4,4
473,473,문재앙과 더불어공산당  이해골로는 안되겠나보지문재앙 정부에서는 더불어공신당 문패로는 어떤 넘이 나와도 낙마다  그리고 문쟁부터 사노맹. 주사파 이넘들은 역적죄로 모두 사형시켜야 한다,3,0,0,49.12,3,3
474,474,이총리님  응원합니다,1,3,1,96.89,4,-2
475,475,이미 늦었어 이낙연도 결국 전라도 사람이야,5,1,1,53.58,6,4
476,476,기레기출신에서 총리까지 엄청 출세한 케이스,1,0,1,72.81,1,1
477,477,늦었어.,0,0,1,82.07,0,0
478,478,■■■점잖은 척??.....직언하지 않는 총리모습이 더 역겹다!,2,1,0,5.89,3,1
479,479,김현미 유은혜가 왜 후보냐. ㅋㅋㅋㅋㅋ인물 드럽게 없네.,1,0,0,5.43,1,1
480,480,중앙일보 답게 보도 하는 구나 다급은 뭔다급...제대로 보도해라,1,0,0,1.84,1,1
481,481,관심없다 그놈이 그놈이다,0,0,0,41.22,0,0
482,482,이셋키 대선 못나와 ㅋㅋㅋ부산의전원 ㅋㅋㅋ일베 토착변종왜구 ㅋㅋ,0,0,0,11.57,0,0
483,483,개  꿈도야무지다 .라도 섹이   .억지 생데않쓰고는   .그쪽   훈요십조 .인은 절대불가 .개털.,1,0,0,10.09,1,1
484,484,돼지열병 하다 머함?,0,0,0,14.75,0,0
485,485,예산증대 및 낭비는 주색잡기와 같으며 인플레로 집값만 올리는 이게 경기진작이냐. 민주-정의당은 주색잡기 예산늘려 나라곳간 말아먹자는 것이냐. 조민이 동양대에서 근무한 걸 본 사람있다 주장하던 민주당은 지금도 이말 주장하냐? 좌파 거짓말에 질리므로 선거제개편은 국민투표로 붙여서 결정하는게 주권재민 원칙에 맞다고 본다. 비례대표 제도라는게 당대표와 비밀 자금제공한 자간 국회의원 나누어 먹고 국민에 의한 견제 시스템이 없는 제도이다. 동제도는 데모전담 요원 양산하는 비리 노조 민노총의 국회진입 교두보 비례제도는 폐지하는 게 맞다,2,0,0,0.0,2,2
486,486,낙베슨상님 복귀하시면 뭐가 달라지나요? ㅋㅋㅋㅋ,0,0,0,5.57,0,0
487,487,ㅋㅋ 다급? 중도 손절 후에 지푸라기 잡는 심정?,0,0,0,14.54,0,0
488,488,낙베 일왕한테 90도 인사하더라 친일파 ㅅ.ㅐ ㄲ  ㅣ.누가 나라대표로가서 대통령대신간건데 일왕한테 90도로 인사하냐. 하.... 이런게 국격떨어지는거지. 경제적이익은 안챙기고 저런데가서 쓸데없이 90도 인사나하고 말이야 일왕이 우리나라 대통령 위임받고간 총리보다 높냐? 대깨문 달창들 아갈머리 닫고 있는 꼬라지봐라 구역질나는 OOO들,1,1,0,0.0,2,0
489,489,허수아베 ㅋㅋㅋㅋㅋㅋㅋ,0,0,0,15.52,0,0
490,490,신라대학이 어디있는 대학인가요? 첨 들어보는데 아시는분 계신가요?,0,0,1,93.72,0,0
491,491,푸흡...,0,0,0,10.9,0,0
492,492,낭중지추,0,0,1,66.98,0,0
493,493,"이낙연국무총리 신임이가는 분이다.그러나 지금같이 북한에 끌려다니면서 경제, 외교를 이런식으로 하면 민주당 안찍는다.주변에 이런사람, 안찍겠다는 사람 많다.",0,0,0,11.44,0,0
494,494,이낙연 ㅋㅋㅋ 나이 넘 ㅋㅋ 머어서 ㅋ 안된다 ㅋㅋㅋㅋㅋ   좌향좤좌 라서 ㅋ 안된다 ㅋㅋㅋㅋ무조건 ㅋㅋㅋ 정권교체ㅐ해야 ㅋㅋㅋㅋㅋ 궁민덜 ㅋㅋ 그나마 안속는다 ㅋㅋㅋㅋ ㅋ 좌 우좌우 집권해야ㅕ ㅋㅋㅋㅋ 나라가 발전한다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ,0,0,0,38.38,0,0
495,495,지럴하고있네 민주당 너거들은 끝났다 조국이 계속 비호할때 진즉에 너거들 끝났어 리얼미터 진짜 믿나보는데 바닥 민심은 저 밑이거던 두고보자 내로남불당색히들,0,0,1,89.94,0,0
496,496,■■■조국사태 때도 대통령에게 바른말(임명철회) 한마디 못하는 ■아부형 총리!.....포장하지마!,0,0,0,8.24,0,0
497,497,"나라꼬라지가 이지경이면, 제일 먼저 경질 되었어야 할 쑤레기가 낙견이지. 좌빨 쑤레기들은 모든것이 반대로 간다. 그래서 좌빨이다.",0,0,0,0.76,0,0
498,498,지지율 오른다며.... 리얼미터,0,0,1,78.57,0,0
499,499,여론조사 문재인지지율45% 민주당지지율40%대인데  민주당은 왜  다급할까?  그 지지율이면 과반수는 아니어도 원내 1당 충분한데  말이야 당신들도  민심이반이 심각한 것 아는건가? 그렇다면 기울어진 언론ㆍ여론조사 내용은가짜 뉴스 아닌가?,3,0,1,69.92,3,3
500,500,"수장  자격슨 되는듯,",0,0,1,88.99,0,0
501,501,과대평가,1,0,0,0.84,1,1
502,502,토착왜구 반자이 반자이!!!,1,0,0,9.46,1,1
503,503,어리버리 나이도 있고 사퇴하셔요,0,0,1,76.5,0,0
504,504,꼴 깝들떠네  빨   갱이 ㅅㅐ끼들,1,0,0,0.31,1,1
505,505,이낙연은 당선 못함. 비문뿐 아니라 반문까지 와도 모자랄 판국인데 친문계 정치인을 선거판 내보낸다? 지금 이나라 문재앙 만든게 친문파가 눈 귀 가리니까 그런거 아니냐?,1,1,0,3.24,2,0
506,506,민주당 마지막 발악중?ㅎㅎㅎ,1,0,0,10.85,1,1
507,507,목소리 깔면서  달창들 눈치만 보는 재주? ㅋㅋㅋ~ 그게 다?,3,0,0,7.27,3,3
508,508,이낙견이 전국구란다.개 쑤레기 언론들. 전나도 좀비 쑤레기들만 지지하지. 전나도에서라도 살아 남아서 다음을 기약해보고 싶으냐? 이번에 전나도 조작당 나오는 동네는 확실하게 찍히는 줄 알아야 할 것이다.,1,1,1,84.6,2,0
509,509,오래만하면 장땡이냐.  경제 안본 등 나라 말아먹는데 청와대와 같이 일조한 쓰레기 아니냐,1,2,0,3.0,3,-1
510,510,"해골 바가지는 핫바지냐,,,???? / 하기야,,,,핫바지 되고도 남을 인물로 보이더라 / 다 좋은데 경상도 사람일랑 쓰지마라 /",0,1,1,88.4,1,-1
511,511,그밥에  그나물이지  문재앙  그만두면  모를까  이젠  글렀다  쓰레기들아,4,2,0,1.1,6,2
512,512,문재앙 폭정을 가장 길게 방치한 총리.,2,0,0,3.26,2,2
513,513,■■■이낙연의 잔머리??....무색무취로 살아남기!,1,0,0,26.28,1,1
514,514,민주당 짱 ᆢ 살기조아졌어용 ㅎㅎ,1,3,1,97.15,4,-2
515,515,생쇼 하는군...뭔들 효과 있을까?니들에게는 표안 준다.,1,0,0,23.34,1,1
516,516,정권잡는것?한번이면 족하지 뭐 다음까지할라꼬?국민들의 학습효과는 괜찮았어,3,0,1,97.74,3,3
517,517,우리나라 헌정상 총리가 대선 나와 당선 된적이  있나??  ㅋ,1,0,1,88.68,1,1
518,518,민주당이 망해야 대한민국이 산다!!  즉 자유민주주의가 살려면 사회주의이념을 가진 정당은 사라져야 한다고 겁니다.,4,0,1,99.88,4,4
519,519,민주당아  이낙현이  해도   망조가  든걸   우짜노?,3,0,0,15.04,3,3
520,520,아! 이 기사가 중앙일보 기사구나.  실감난다.,0,1,1,50.35,1,-1
521,521,홍어 꼬추를 까거라,0,0,0,14.62,0,0
522,522,이해찬은 사퇴해라    제발,1,0,0,28.62,1,1
523,523,총선대선이 말해주겠지 뭐가 민심이였는지를,2,0,1,50.01,2,2
524,524,더불어 미친당놈들...,1,0,0,46.26,1,1
525,525,정권교체희망합니다. 이정권들어 좋아지긴커녕 스트레스를 너무 주고있어요.  질리네요,26,2,0,37.22,28,24
526,526,민주당 지지율높던데? 가만있어도 총선 대승각인데? 총선 대승해서 헌법 뜯어고치고 공수처설치해서 정적 다 감옥보내고 선거제도 고치면  100년집권도 가능할텐데 왜  조급떨지?,1,1,0,0.23,2,0
527,527,"조중동은 민주당은 불리한 기사만, 조중동은 유리한 기사만,  언론이 치우쳐도 너무 치우쳤다. 믿고 거르는 조.중.동",0,3,0,8.61,3,-3
528,528,오래만 하면 뭐하나? 나라와 국민을 위해 뭘했지?딱히 떠오르는게 없는데 ?,3,0,0,1.49,3,3
